Activity ID,Activity Type [attrib],Task Name,Due At,Completed At,Farm Name,Field Name,Field ID,Job Status
1216923,ActualActivity,4-10-10 Sidedress,2019-04-19T13:00:00.000-06:00,2019-04-18T12:00:00.000-06:00,Kreyenhagen,K-05,416125,COMPLETE-ON-TIME
1216929,ActualActivity,optimizer,2019-04-19T13:00:00.000-06:00,2019-04-18T12:00:00.000-06:00,Hereford,H-02,416098,COMPLETE-ON-TIME
1216932,ActualActivity,opitimizer,,2019-04-18T18:00:00.000-06:00,Las Animas,L-36,415995,COMPLETE-NO-DUE-DATE-SET
1217503,ActualActivity,Tomatoes 12hr UN32 5gal/ac,,2019-04-16T19:00:55.000-06:00,Delta Ranch,D-02,416000,COMPLETE-NO-DUE-DATE-SET
1217514,ActualActivity,Tomato 12hr drip no fert,,2019-04-15T19:00:24.000-06:00,Kreyenhagen,K-06,416123,COMPLETE-NO-DUE-DATE-SET
1217537,ActualActivity,Tomato 24hr UN32 5gal/ac,,2019-04-16T07:00:39.000-06:00,Kreyenhagen,K-06,416123,COMPLETE-NO-DUE-DATE-SET
1217761,ActualActivity,Chemigation,,2019-04-18T17:30:44.000-06:00,Delta Ranch,D-18 Block #1,432298,COMPLETE-NO-DUE-DATE-SET
1217761,ActualActivity,Chemigation,,2019-04-18T17:30:44.000-06:00,Delta Ranch,D-18 Block #2,435754,COMPLETE-NO-DUE-DATE-SET
1217761,ActualActivity,Chemigation,,2019-04-18T17:30:44.000-06:00,Delta Ranch,D-18 Block #3,432301,COMPLETE-NO-DUE-DATE-SET
1217761,ActualActivity,Chemigation,,2019-04-18T17:30:44.000-06:00,Delta Ranch,D-19 Block #1,432289,COMPLETE-NO-DUE-DATE-SET
1217761,ActualActivity,Chemigation,,2019-04-18T17:30:44.000-06:00,Delta Ranch,D-19 Block #2,435759,COMPLETE-NO-DUE-DATE-SET
1217771,ActualActivity,Transplanting,,2019-04-19T16:30:48.000-06:00,Delta Ranch,D-19 Block #3,432290,COMPLETE-NO-DUE-DATE-SET
1217855,ActualActivity,2nd irr.,,2019-04-19T20:25:28.254-06:00,Pick Anderson,P-18,416032,COMPLETE-NO-DUE-DATE-SET
1217857,ActualActivity,Drip irr.,,2019-04-19T08:30:36.000-06:00,Pick Anderson,P-38,416108,COMPLETE-NO-DUE-DATE-SET
1217869,ActualActivity,Pre-Irrigation,,2019-04-20T20:49:29.000-06:00,Pick Anderson,P-42,416112,COMPLETE-NO-DUE-DATE-SET
1217871,ActualActivity,Drip irr.,,2019-04-19T17:00:42.000-06:00,Pick Anderson,P-19,416011,COMPLETE-NO-DUE-DATE-SET
1217875,ActualActivity,Pre Irrigation- Sprinkler10hrs/set,,2019-04-19T19:30:57.000-06:00,Las Animas,L-07W,416139,COMPLETE-NO-DUE-DATE-SET
1217877,ActualActivity,Tomato 12hrs no fert,,2019-04-19T19:30:57.000-06:00,Las Animas,L-04,416116,COMPLETE-NO-DUE-DATE-SET
1217878,ActualActivity,Tomato 12hr CAN17,,2019-04-19T19:30:06.000-06:00,Delta Ranch,D-12,416132,COMPLETE-NO-DUE-DATE-SET
1218460,ActualActivity,Tomato 24hrs drip no fert,,2019-04-21T08:00:24.000-06:00,Las Animas,L-01,416114,COMPLETE-NO-DUE-DATE-SET
1218461,ActualActivity,Tomato 24hrs,,2019-04-20T08:00:50.000-06:00,Las Animas,L-02,415988,COMPLETE-NO-DUE-DATE-SET
1218463,ActualActivity,Garlic 12hr drip irrigation no fert,,2019-04-20T20:00:59.000-06:00,Lone Tree,T-05,416047,COMPLETE-NO-DUE-DATE-SET
1218552,ActualActivity,Chemigation,,2019-04-20T14:00:09.000-06:00,Delta Ranch,D-19 Block #3,432290,COMPLETE-NO-DUE-DATE-SET
1218613,ActualActivity,1st cutting,,2019-04-23T16:00:35.000-06:00,Pick Anderson,P-17,416033,COMPLETE-NO-DUE-DATE-SET
1219487,ActualActivity,Transplanting,,2019-04-22T15:00:17.000-06:00,Las Animas,L-11,415998,COMPLETE-NO-DUE-DATE-SET
1219786,ActualActivity,Worm clean up,2019-04-18T13:00:00.000-06:00,2019-04-19T07:40:00.000-06:00,Lone Tree,T-10 #02,457505,COMPLETE-LATE
1219786,ActualActivity,Worm clean up,2019-04-18T13:00:00.000-06:00,2019-04-19T07:40:00.000-06:00,Lone Tree,T-10 #03,457506,COMPLETE-LATE
1219790,ActualActivity,Clean up,2019-04-17T13:00:00.000-06:00,2019-04-19T12:05:00.000-06:00,Pick Anderson,P-04,416042,COMPLETE-LATE
1219790,ActualActivity,Clean up,2019-04-17T13:00:00.000-06:00,2019-04-19T12:05:00.000-06:00,Pick Anderson,P-05,416041,COMPLETE-LATE
1219790,ActualActivity,Clean up,2019-04-17T13:00:00.000-06:00,2019-04-19T12:05:00.000-06:00,Pick Anderson,P-07,416007,COMPLETE-LATE
1220118,ActualActivity,Planting,2019-04-18T13:00:00.000-06:00,2019-04-16T17:00:00.000-06:00,Pick Anderson,P-46,416018,COMPLETE-ON-TIME
1220120,ActualActivity,Cotton De-Capping,2019-04-20T13:00:00.000-06:00,2019-04-19T09:00:00.000-06:00,Pick Anderson,P-46,416018,COMPLETE-ON-TIME
1220139,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-19T18:00:00.000-06:00,Pick Anderson,P-47,416019,COMPLETE-LATE
1220148,ActualActivity,preplant culivation,,2019-04-20T15:00:00.000-06:00,Hereford,H-18,416084,COMPLETE-NO-DUE-DATE-SET
1220150,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-20T17:00:00.000-06:00,Hereford,H-18,416084,COMPLETE-LATE
1220158,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-20T18:30:00.000-06:00,Las Animas,L-35,415997,COMPLETE-LATE
1220161,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-20T16:00:00.000-06:00,Las Animas,L-33,416077,COMPLETE-LATE
1220165,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-20T18:00:00.000-06:00,Las Animas,L-30,416074,COMPLETE-LATE
1220171,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-20T17:00:00.000-06:00,Las Animas,L-31,415993,COMPLETE-LATE
1220196,ActualActivity,4-10-10 Sidedress,2019-04-19T13:00:00.000-06:00,2019-04-19T17:00:00.000-06:00,Kreyenhagen,K-07,416122,COMPLETE-LATE
1221329,ActualActivity,Platinum  application,,2019-04-22T17:44:49.397-06:00,Pick Anderson,P-16W,416035,COMPLETE-NO-DUE-DATE-SET
1221336,ActualActivity,4hr irrigation W platinum,,2019-04-22T17:53:03.785-06:00,Pick Anderson,P-18,416032,COMPLETE-NO-DUE-DATE-SET
1221346,ActualActivity,Sub furnace irr. Pa-15,,2019-04-24T08:00:37.000-06:00,Pick Anderson,P-15,416036,COMPLETE-NO-DUE-DATE-SET
1221354,ActualActivity,Drip irr.,,2019-04-22T17:30:18.000-06:00,Pick Anderson,P-14W,416002,COMPLETE-NO-DUE-DATE-SET
1221356,ActualActivity,10hr. Irrigation,,2019-04-22T17:30:39.000-06:00,Pick Anderson,P-14E,416003,COMPLETE-NO-DUE-DATE-SET
1222041,ActualActivity,Talking the sprinklers out the field,,2019-04-23T00:30:48.000-06:00,Las Animas,L-07EN Center,437531,COMPLETE-NO-DUE-DATE-SET
1222043,ActualActivity,Tomato 12hr drip no fert,,2019-04-22T19:30:42.000-06:00,Las Animas,L-05,415989,COMPLETE-NO-DUE-DATE-SET
1222047,ActualActivity,Sprinkler irrigation 24hr,,2019-04-21T08:00:49.000-06:00,Hereford,H-09,416080,COMPLETE-NO-DUE-DATE-SET
1222051,ActualActivity,Sprinkler Irrigation- Solid Set 4hrs,,2019-04-22T14:00:02.000-06:00,Delta Ranch,D-18 Block #1,432298,COMPLETE-NO-DUE-DATE-SET
1222051,ActualActivity,Sprinkler Irrigation- Solid Set 4hrs,,2019-04-22T14:00:02.000-06:00,Delta Ranch,D-18 Block #2,435754,COMPLETE-NO-DUE-DATE-SET
1222051,ActualActivity,Sprinkler Irrigation- Solid Set 4hrs,,2019-04-22T14:00:02.000-06:00,Delta Ranch,D-19 Block #1,432289,COMPLETE-NO-DUE-DATE-SET
1222051,ActualActivity,Sprinkler Irrigation- Solid Set 4hrs,,2019-04-22T14:00:02.000-06:00,Delta Ranch,D-19 Block #2,435759,COMPLETE-NO-DUE-DATE-SET
1222053,ActualActivity,Tomato 4hrs no fertilizer,,2019-04-22T14:00:38.000-06:00,Delta Ranch,D-26,416135,COMPLETE-NO-DUE-DATE-SET
1223354,ActualActivity,1st Cultivation,2019-05-16T13:00:00.000-06:00,2019-04-22T17:30:00.000-06:00,Delta Ranch,D-11,416060,COMPLETE-ON-TIME
1223356,ActualActivity,optimizer,2019-04-11T13:00:00.000-06:00,2019-04-08T17:00:00.000-06:00,Las Animas,L-07EN Center,437531,COMPLETE-ON-TIME
1223359,ActualActivity,performer,,2019-04-22T17:30:00.000-06:00,Las Animas,L-07EN Center,437531,COMPLETE-NO-DUE-DATE-SET
1223364,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-23T12:01:47.259-06:00,Hereford,H-05,416101,COMPLETE-LATE
1223365,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-22T15:30:00.000-06:00,Hereford,H-08,416103,COMPLETE-LATE
1223395,ActualActivity,Planting,2019-04-27T13:00:00.000-06:00,2019-04-22T18:30:00.000-06:00,Pick Anderson,P-13E,416006,COMPLETE-ON-TIME
1223411,ActualActivity,listing,,2019-04-22T10:00:00.000-06:00,Hereford,H-17,416083,COMPLETE-NO-DUE-DATE-SET
1223428,ActualActivity,Round Up,,2019-04-22T16:30:52.000-06:00,Las Animas,L-22,416079,COMPLETE-NO-DUE-DATE-SET
1223428,ActualActivity,Round Up,,2019-04-22T16:30:52.000-06:00,Las Animas,L-32,415994,COMPLETE-NO-DUE-DATE-SET
1223431,ActualActivity,Pre Emergence Herb,,2019-04-22T11:00:24.000-06:00,Las Animas,L-06,415990,IN-PROGRESS-NO-DUE-DATE-SET
1224298,ActualActivity,Drip Irrigation,,2019-04-23T19:19:55.000-06:00,Delta Ranch,D-01,416056,IN-PROGRESS-NO-DUE-DATE-SET
1225436,ActualActivity,Tomato 4hrs no fertilizer,,2019-04-23T14:00:06.000-06:00,Delta Ranch,D-05S,455869,COMPLETE-NO-DUE-DATE-SET
1225437,ActualActivity,Tomato 4hrs no fertilizer,,2019-04-23T14:00:41.000-06:00,Delta Ranch,D-11,416060,COMPLETE-NO-DUE-DATE-SET
1225438,ActualActivity,Tomato 12hr drip no fert,,2019-04-23T20:00:17.000-06:00,Las Animas,L-02,415988,COMPLETE-NO-DUE-DATE-SET
1225439,ActualActivity,Tomato 12hr drip no fert,,2019-04-24T08:00:22.000-06:00,Las Animas,L-01,416114,COMPLETE-NO-DUE-DATE-SET
1225445,ActualActivity,Sprinkler Irrigation- Solid set 5hrs,,2019-04-23T17:00:33.000-06:00,Delta Ranch,D-18 Block #3,432301,COMPLETE-NO-DUE-DATE-SET
1225445,ActualActivity,Sprinkler Irrigation- Solid set 5hrs,,2019-04-23T17:00:33.000-06:00,Delta Ranch,D-19 Block #3,432290,COMPLETE-NO-DUE-DATE-SET
1225458,ActualActivity,Parley 12hrs irrigation,,2019-04-23T19:30:13.000-06:00,Las Animas,L-07E-South,427942,COMPLETE-NO-DUE-DATE-SET
1225464,ActualActivity,Drip irrigation subsurface 16hrs,,2019-04-17T09:00:55.000-06:00,Las Animas,L-07E-South,427942,COMPLETE-NO-DUE-DATE-SET
1225726,ActualActivity,Round Up,,2019-04-23T15:00:37.000-06:00,Delta Ranch,D-01,416056,IN-PROGRESS-NO-DUE-DATE-SET
1225726,ActualActivity,Round Up,,2019-04-23T15:00:37.000-06:00,Delta Ranch,D-03,416055,IN-PROGRESS-NO-DUE-DATE-SET
1225871,ActualActivity,1st Cultivation,2019-05-16T13:00:00.000-06:00,2019-04-23T17:30:00.000-06:00,Delta Ranch,D-26,416135,COMPLETE-ON-TIME
1225877,ActualActivity,Listing,,2019-04-23T10:00:00.000-06:00,Las Animas,L-36,415995,COMPLETE-NO-DUE-DATE-SET
1225878,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-04-23T12:00:00.000-06:00,Pick Anderson,P-40,416109,COMPLETE-LATE
1225886,ActualActivity,Cotton De-Capping,2019-04-24T13:00:00.000-06:00,2019-04-23T05:30:00.000-06:00,Hereford,H-06,416102,COMPLETE-ON-TIME
1225901,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-04-24T16:00:49.918-06:00,Kreyenhagen,K-07,416122,COMPLETE-LATE
1226973,ActualActivity,Clean up,2019-04-22T13:00:00.000-06:00,2019-04-23T12:00:00.000-06:00,Elbon,E-03,416067,COMPLETE-LATE
1226973,ActualActivity,Clean up,2019-04-22T13:00:00.000-06:00,2019-04-23T12:00:00.000-06:00,Elbon,E-04,416068,COMPLETE-LATE
1226973,ActualActivity,Clean up,2019-04-22T13:00:00.000-06:00,2019-04-23T12:00:00.000-06:00,Elbon,E-05,416069,COMPLETE-LATE
1227522,ActualActivity,Sprinkler irrigation 24hr,,2019-04-23T21:00:02.000-06:00,Hereford,H-12,416087,COMPLETE-NO-DUE-DATE-SET
1227552,ActualActivity,Tomato 12hr drip  5g/a un -32,,2019-04-24T19:30:43.000-06:00,Las Animas,L-05,415989,COMPLETE-NO-DUE-DATE-SET
1227553,ActualActivity,Tomato 24 drip no fert,,2019-04-24T18:30:07.000-06:00,Las Animas,L-11,415998,COMPLETE-NO-DUE-DATE-SET
1227555,ActualActivity,Tomato 12hr drip no fert,,2019-04-24T07:00:16.000-06:00,Delta Ranch,D-17,416118,COMPLETE-NO-DUE-DATE-SET
1227563,ActualActivity,Drip irrigation,,2019-04-24T17:29:22.000-06:00,Pick Anderson,P-02,416009,COMPLETE-NO-DUE-DATE-SET
1227566,ActualActivity,Drip irrigation,,2019-04-24T17:30:31.000-06:00,Pick Anderson,P-02,416009,IN-PROGRESS-NO-DUE-DATE-SET
1227572,ActualActivity,Drip irrigation,,2019-04-24T17:30:24.000-06:00,Pick Anderson,P-42,416112,COMPLETE-NO-DUE-DATE-SET
1227575,ActualActivity,Subsurface irrigation,,2019-04-25T08:30:54.000-06:00,Pick Anderson,P-14E,416003,COMPLETE-NO-DUE-DATE-SET
1227577,ActualActivity,Subsurface irrigation,,2019-04-25T08:30:54.000-06:00,Pick Anderson,P-14W,416002,COMPLETE-NO-DUE-DATE-SET
1227588,ActualActivity,Drip irr.,,2019-04-25T08:30:21.000-06:00,Pick Anderson,P-37,416107,COMPLETE-NO-DUE-DATE-SET
1227590,ActualActivity,Drip irr.,,2019-04-25T08:30:50.000-06:00,Pick Anderson,P-38,416108,COMPLETE-NO-DUE-DATE-SET
1228165,ActualActivity,Cotton De-Capping,2019-04-25T13:00:00.000-06:00,2019-04-24T17:30:00.000-06:00,Hereford,H-18,416084,COMPLETE-ON-TIME
1228169,ActualActivity,listing,2019-04-11T13:00:00.000-06:00,2019-04-13T16:00:00.000-06:00,Las Animas,L-07W,416139,COMPLETE-LATE
1228177,ActualActivity,planting,,2019-04-24T17:30:00.000-06:00,Delta Ranch,D-23,416128,COMPLETE-NO-DUE-DATE-SET
1228182,ActualActivity,4-10-10 Sidedress,2019-04-26T13:00:00.000-06:00,2019-04-24T17:00:00.000-06:00,Pick Anderson,P-41,416111,COMPLETE-ON-TIME
1229187,ActualActivity,Pre-irrigation  pipe,,2019-04-26T07:30:42.000-06:00,Hereford,H-17,416083,COMPLETE-NO-DUE-DATE-SET
1229191,ActualActivity,Alfalfa irrigation,,2019-04-25T17:00:06.000-06:00,Hereford,H-20 #04,459879,COMPLETE-NO-DUE-DATE-SET
1229191,ActualActivity,Alfalfa irrigation,,2019-04-25T17:00:06.000-06:00,Hereford,H-20 #05,459880,COMPLETE-NO-DUE-DATE-SET
1229442,ActualActivity,Fungicide,2019-04-24T13:00:00.000-06:00,2019-04-25T07:30:00.000-06:00,Hereford,H-16 #04,457509,COMPLETE-LATE
1229445,ActualActivity,Round Up #2,,2019-04-25T15:00:12.000-06:00,Lone Tree,T-01,416049,COMPLETE-NO-DUE-DATE-SET
1229445,ActualActivity,Round Up #2,,2019-04-25T15:00:12.000-06:00,Lone Tree,T-02,416050,COMPLETE-NO-DUE-DATE-SET
1229445,ActualActivity,Round Up #2,,2019-04-25T15:00:12.000-06:00,Lone Tree,T-03,416051,COMPLETE-NO-DUE-DATE-SET
1229445,ActualActivity,Round Up #2,,2019-04-25T15:00:12.000-06:00,Lone Tree,T-07,416072,COMPLETE-NO-DUE-DATE-SET
1229445,ActualActivity,Round Up #2,,2019-04-25T15:00:12.000-06:00,Lone Tree,T-08,416073,COMPLETE-NO-DUE-DATE-SET
1229503,ActualActivity,Drip irrigation,,2019-04-25T17:30:43.000-06:00,Pick Anderson,P-16E,416034,COMPLETE-NO-DUE-DATE-SET
1229512,ActualActivity,Drip irrigation,,2019-04-25T17:30:04.000-06:00,Pick Anderson,P-16W,416035,COMPLETE-NO-DUE-DATE-SET
1229737,ActualActivity,Tomato 12hr drip  ferticell 10g/a,,2019-04-25T19:30:02.000-06:00,Las Animas,L-01,416114,COMPLETE-NO-DUE-DATE-SET
1229738,ActualActivity,Tomato 12hr drip ferticell 10g/a,,2019-04-25T07:30:46.000-06:00,Las Animas,L-02,415988,COMPLETE-NO-DUE-DATE-SET
1229739,ActualActivity,Tomato 12hr drip no fert,,2019-04-25T07:30:03.000-06:00,Delta Ranch,D-12,416132,COMPLETE-NO-DUE-DATE-SET
1229740,ActualActivity,Garlic Drip Irrigation 12 hr,,2019-04-25T07:30:13.000-06:00,Lone Tree,T-05,416047,COMPLETE-NO-DUE-DATE-SET
1231217,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-04-12T17:30:00.000-06:00,Pick Anderson,P-16W,416035,COMPLETE-LATE
1231219,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-04-11T16:00:00.000-06:00,Pick Anderson,P-16W,416035,COMPLETE-LATE
1231220,ActualActivity,Ring Roller,2019-03-16T13:00:00.000-06:00,2019-04-12T17:00:00.000-06:00,Pick Anderson,P-16W,416035,COMPLETE-LATE
1231223,ActualActivity,1st Cultivation,2019-05-16T13:00:00.000-06:00,2019-04-24T15:30:00.000-06:00,Pick Anderson,P-16W,416035,COMPLETE-ON-TIME
1231226,ActualActivity,1st Cultivation,2019-05-16T13:00:00.000-06:00,2019-04-25T13:30:00.000-06:00,Delta Ranch,D-05S,455869,COMPLETE-ON-TIME
1231231,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-04-24T08:30:00.000-06:00,Pick Anderson,P-40,416109,COMPLETE-LATE
1231233,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-04-25T10:00:00.000-06:00,Pick Anderson,P-41,416111,COMPLETE-LATE
1231235,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-04-25T16:00:00.000-06:00,Pick Anderson,P-12,416004,COMPLETE-LATE
1231238,ActualActivity,Open up beds,2019-03-09T13:00:00.000-07:00,2019-04-25T13:00:00.000-06:00,Pick Anderson,P-12,416004,COMPLETE-LATE
1231239,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-04-26T14:30:17.215-06:00,Pick Anderson,P-13W,416005,COMPLETE-LATE
1231241,ActualActivity,mowing,,2019-04-26T14:31:17.527-06:00,Pick Anderson,P-17,416033,COMPLETE-NO-DUE-DATE-SET
1231243,ActualActivity,preplant culivation,2019-04-26T13:00:00.000-06:00,2019-04-25T16:00:00.000-06:00,Las Animas,L-07W,416139,COMPLETE-ON-TIME
1231244,ActualActivity,Cotton De-Capping,2019-04-30T13:00:00.000-06:00,2019-04-25T17:30:00.000-06:00,Pick Anderson,P-13E,416006,COMPLETE-ON-TIME
1231250,ActualActivity,Planting,2019-04-15T13:00:00.000-06:00,2019-04-25T16:00:00.000-06:00,Delta Ranch,D-24,416129,COMPLETE-LATE
1231544,ActualActivity,Round Up,,2019-04-26T14:00:52.000-06:00,Hereford,H-24,416093,COMPLETE-NO-DUE-DATE-SET
1231559,ActualActivity,Round Up,,2019-04-26T11:00:23.000-06:00,Hereford,H-23,416094,COMPLETE-NO-DUE-DATE-SET
1231560,ActualActivity,Round Up,,2019-04-26T08:30:55.000-06:00,Hereford,H-25S,416097,COMPLETE-NO-DUE-DATE-SET
1231561,ActualActivity,Round Up,,2019-04-25T16:54:45.000-06:00,Hereford,H-25N,416001,COMPLETE-NO-DUE-DATE-SET
1231562,ActualActivity,Clean up,,2019-04-20T09:30:03.000-06:00,Elbon,E-01 #02,457507,PARTIALLY-COMPLETE-NO-DUE-DATE-SET
1231893,ActualActivity,Furrow Irrigation  10g/a 0-0-0-0-0.15,,2019-04-27T18:00:10.000-06:00,Las Animas,L-07E-North,427941,COMPLETE-NO-DUE-DATE-SET
1231897,ActualActivity,Tomato 10hrs un-32,,2019-04-26T21:07:21.444-06:00,Delta Ranch,D-05S,455869,COMPLETE-NO-DUE-DATE-SET
1231902,ActualActivity,Tomato 12hr drip un-32,,2019-04-26T07:30:35.000-06:00,Delta Ranch,D-11,416060,COMPLETE-NO-DUE-DATE-SET
1231905,ActualActivity,Watermelon 24hr,,2019-04-26T07:30:27.000-06:00,Delta Ranch,D-18 Block #4,435755,COMPLETE-NO-DUE-DATE-SET
1231905,ActualActivity,Watermelon 24hr,,2019-04-26T07:30:27.000-06:00,Delta Ranch,D-19 Block #4,435760,COMPLETE-NO-DUE-DATE-SET
1232371,ActualActivity,Aphid control,,2019-04-22T16:00:39.000-06:00,Elbon,E-01 #02,457507,COMPLETE-NO-DUE-DATE-SET
1232371,ActualActivity,Aphid control,,2019-04-22T16:00:39.000-06:00,Elbon,E-01 #03,457508,COMPLETE-NO-DUE-DATE-SET
1232371,ActualActivity,Aphid control,,2019-04-22T16:00:39.000-06:00,Hereford,H-16 #04,457509,COMPLETE-NO-DUE-DATE-SET
1232371,ActualActivity,Aphid control,,2019-04-22T16:00:39.000-06:00,Hereford,H-16 #05,457510,COMPLETE-NO-DUE-DATE-SET
1232378,ActualActivity,Round Up,,2019-04-27T09:30:02.000-06:00,Las Animas,L-21,416078,COMPLETE-NO-DUE-DATE-SET
1232379,ActualActivity,Round Up,,2019-04-28T00:00:23.000-06:00,Pick Anderson,P-23,416024,IN-PROGRESS-NO-DUE-DATE-SET
1232381,ActualActivity,Round Up,,2019-04-27T15:30:24.000-06:00,Pick Anderson,P-24,416023,IN-PROGRESS-NO-DUE-DATE-SET
1232388,ActualActivity,1st Cultivation,2019-04-27T13:00:00.000-06:00,2019-04-26T16:00:00.000-06:00,Delta Ranch,D-02,416000,COMPLETE-ON-TIME
1232390,ActualActivity,2nd Cultivation,2019-05-17T13:00:00.000-06:00,2019-04-28T00:00:45.903-06:00,Delta Ranch,D-11,416060,COMPLETE-ON-TIME
1232393,ActualActivity,Planting,2019-04-27T13:00:00.000-06:00,2019-04-26T17:30:00.000-06:00,Las Animas,L-07W,416139,COMPLETE-ON-TIME
1232398,ActualActivity,culivation,,2019-04-27T15:32:13.892-06:00,Pick Anderson,P-17,416033,COMPLETE-NO-DUE-DATE-SET
1232711,ActualActivity,Flood Irrigation,,2019-04-28T07:30:25.000-06:00,Las Animas,L-32,415994,COMPLETE-NO-DUE-DATE-SET
1232712,ActualActivity,Flood irrigation,,2019-04-28T08:00:58.000-06:00,Las Animas,L-22,416079,COMPLETE-NO-DUE-DATE-SET
1232715,ActualActivity,Pistachios drip irrigation 5hrs no fert,,2019-04-27T13:00:08.000-06:00,Las Animas,L-25,416075,COMPLETE-NO-DUE-DATE-SET
1232715,ActualActivity,Pistachios drip irrigation 5hrs no fert,,2019-04-27T13:00:08.000-06:00,Las Animas,L-27,416076,COMPLETE-NO-DUE-DATE-SET
1232716,ActualActivity,Tomato 12hr drip no fert,,2019-04-27T20:00:31.000-06:00,Delta Ranch,D-14,416062,COMPLETE-NO-DUE-DATE-SET
1232717,ActualActivity,Sprinkler irrigation 12hr,,2019-04-27T19:30:47.000-06:00,Delta Ranch,D-15,416117,COMPLETE-NO-DUE-DATE-SET
1234849,ActualActivity,Platinum,,2019-04-22T12:00:19.000-06:00,Delta Ranch,D-02,416000,IN-PROGRESS-NO-DUE-DATE-SET
1235098,ActualActivity,2nd culitavation,2019-04-29T13:00:00.000-06:00,2019-04-27T15:30:00.000-06:00,Pick Anderson,P-17,416033,COMPLETE-ON-TIME
1235194,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-04-29T13:00:26.140-06:00,Pick Anderson,P-13W,416005,COMPLETE-LATE
1235271,ActualActivity,4-10-10 Sidedress,2019-04-30T13:00:00.000-06:00,2019-04-27T14:30:00.000-06:00,Elbon,E-05,416069,COMPLETE-ON-TIME
1235273,ActualActivity,Platinum,,2019-04-23T12:00:38.000-06:00,Kreyenhagen,K-06,416123,IN-PROGRESS-NO-DUE-DATE-SET
1235279,ActualActivity,2nd Cultivation,2019-05-17T13:00:00.000-06:00,2019-04-27T18:30:00.000-06:00,Delta Ranch,D-26,416135,COMPLETE-ON-TIME
1235299,ActualActivity,1st Cultivation,2019-04-30T13:00:00.000-06:00,2019-04-27T13:00:00.000-06:00,Deep Well,W-02,416013,COMPLETE-ON-TIME
1235421,ActualActivity,planting,,2019-04-26T17:30:00.000-06:00,Las Animas,L-07EN Center,437531,COMPLETE-NO-DUE-DATE-SET
1235612,ActualActivity,12 hrs 5g/a,,2019-04-22T07:30:53.000-06:00,Kreyenhagen,K-06,416123,COMPLETE-NO-DUE-DATE-SET
1235776,ActualActivity,10hrs 5g/a un32,,2019-04-23T17:30:34.000-06:00,Delta Ranch,D-02,416000,COMPLETE-NO-DUE-DATE-SET
1236010,ActualActivity,Labor crew connecting risers,,2019-04-27T16:00:55.000-06:00,Kreyenhagen,K-03,416126,COMPLETE-NO-DUE-DATE-SET
1236233,ActualActivity,Labor crew connecting risers,,2019-04-26T09:30:47.000-06:00,Kreyenhagen,K-03,416126,COMPLETE-NO-DUE-DATE-SET
1236362,ActualActivity,Fungicide #2,2019-04-24T13:00:00.000-06:00,2019-04-26T09:05:00.000-06:00,Lone Tree,T-05,416047,COMPLETE-LATE
1236362,ActualActivity,Fungicide #2,2019-04-24T13:00:00.000-06:00,2019-04-26T09:05:00.000-06:00,Pick Anderson,P-14E,416003,COMPLETE-LATE
1236362,ActualActivity,Fungicide #2,2019-04-24T13:00:00.000-06:00,2019-04-26T09:05:00.000-06:00,Pick Anderson,P-14W,416002,COMPLETE-LATE
1237250,ActualActivity,Pre Irrigation sprinklers 24hrs,,2019-04-28T21:00:53.000-06:00,Hereford,H-11,416086,COMPLETE-NO-DUE-DATE-SET
1237268,ActualActivity,Sprinkler irrigation 10hr,,2019-04-29T19:00:09.000-06:00,Las Animas,L-07EN Center,437531,COMPLETE-NO-DUE-DATE-SET
1237347,ActualActivity,Watermelon 6hr can 17,,2019-04-29T14:00:43.000-06:00,Delta Ranch,D-18 Block #1,432298,COMPLETE-NO-DUE-DATE-SET
1237347,ActualActivity,Watermelon 6hr can 17,,2019-04-29T14:00:43.000-06:00,Delta Ranch,D-18 Block #2,435754,COMPLETE-NO-DUE-DATE-SET
1237347,ActualActivity,Watermelon 6hr can 17,,2019-04-29T14:00:43.000-06:00,Delta Ranch,D-18 Block #3,432301,COMPLETE-NO-DUE-DATE-SET
